customer_ID,plan,predicted
10082274,1111012,1111012
10082275,2012132,2012132
10082277,1143123,1143123
10082278,1111122,1111122
10082280,2033032,2033032
10082282,1133023,1133023
10082284,1122124,1122124
10082286,2122132,2122132
10082287,1022114,1022114
10082288,1122102,1122102
10082289,2023032,2023032
10082290,1133102,1133102
10082291,1133102,1133102
10082293,2112123,2112123
10082294,1133012,1133012
10082295,2122123,2012011
10082296,0023013,0023013
10082299,1133123,1133123
10082300,1023123,1023123
10082302,0011003,0011003
10082303,2011022,2011022
10082304,2043032,2043032
10082307,2043112,2043102
10082308,0011002,0113003
10082309,1123112,1122112
10082310,0023022,0023022
10082315,1133114,1133114
10082316,1133013,1133013
10082317,1143124,1143124
10082319,1133121,1133121
10082320,1013002,2011002
10082321,2143033,2143033
10082322,1133011,1133111
10082324,1132121,1132121
10082325,1043124,1043124
10082326,1113023,2113023
10082328,1043121,1043121
10082329,1143102,1143102
10082331,1133112,1122111
10082332,0033003,0033003
10082334,2011021,2011021
10082335,2133102,2133102
10082337,2013002,1033002
10082338,1023102,1023102
10082339,2132013,2033033
10082340,2113002,2133002
10082341,1033112,1033112
10082342,1111123,1111123
10082345,0023003,0012002
10082346,1122013,1122013
10082347,0012002,0012002
10082348,2123013,2123013
10082349,1112121,1112121
10082351,1023022,1033022
10082352,1033002,1043102
10082353,1143113,1143113
10082355,1033012,1033012
10082356,1123111,1123111
10082359,0011004,0011004
10082360,1133123,1133123
10082362,0033002,0033002
10082363,1023002,1023002
10082364,1133021,1133021
10082366,1132122,1132122
10082368,0033002,0033002
10082369,2022032,2022032
10082370,1023021,1023021
10082373,1022113,1022113
10082374,1023012,1011012
10082375,1022123,1022123
10082377,1133102,1133102
10082379,2122122,2123124
10082382,1143124,1143124
10082383,1133123,1043114
10082384,1011032,1111011
10082385,1033022,1033022
10082387,2131111,0011002
10082389,1032112,1133112
10082390,1033022,1033022
10082392,0112001,0112001
10082393,1112022,1112022
10082395,0031003,1011001
10082397,1143102,1143102
10082401,0033002,0033002
10082403,2012032,2012032
10082404,1133012,1122011
10082406,1113112,1113112
10082409,1133023,1133023
10082411,1133023,1033023
10082413,1033122,1033122
10082417,1133102,1133102
10082418,1143113,1112123
10082419,1143102,1143102
10082420,1033022,1033022
10082421,0011002,0011002
10082422,1023113,1023113
10082425,1143022,1143022
10082427,1033022,1023022
10082429,1133122,1133122
10082430,2023013,2023013
10082433,1033013,1013013
10082436,1123022,1123022
10082437,1033112,1033112
10082440,2022122,2022122
10082442,1122123,1122123
10082444,1033023,1033013
10082445,1132022,1132022
10082452,1122013,1122013
10082453,1033011,1133123
10082454,1122123,1122123
10082455,1143022,1143022
10082456,0111001,0111001
10082458,1011022,1011022
10082459,1133114,1133022
10082461,0133003,0133003
10082462,1111023,1111023
10082463,1143101,1143101
10082464,1111122,1111122
10082467,1033023,1033023
10082468,1022021,1022021
10082469,1112021,1112121
10082472,1033023,1033023
10082473,1111123,1111123
10082475,0013001,0013001
10082477,1011121,1111021
10082479,0122002,0122002
10082481,1143113,1143113
10082483,1033023,1033023
10082485,0033001,0033001
10082488,1123012,2112031
10082489,1133112,1133112
10082491,1133112,1133112
10082494,1012022,1012022
10082495,0133001,0133001
10082498,0033001,0033001
10082499,1133113,1133113
10082500,2113033,2113033
10082502,0033001,0033001
10082505,0111001,0111001
10082506,2113031,2113031
10082507,1011121,1011121
10082508,1033014,1033014
10082509,0132002,0132002
10082512,1113121,1113121
10082514,2033002,2033002
10082515,0033022,0033022
10082516,2033013,2033013
10082517,2122134,2122134
10082519,1022013,1123123
10082520,1111122,1111122
10082523,2033114,2033114
10082524,1133002,1021102
10082526,2133103,2133103
10082527,1112023,1112023
10082528,2023033,2023033
10082529,1133111,1133101
10082532,1111111,1111111
10082533,0021003,0021003
10082534,1023014,1023014
10082535,2033132,1033022
10082536,1032123,1032123
10082537,1123023,1123023
10082539,1113123,1113123
10082543,2112031,2112031
10082545,1133123,1133123
10082547,0123003,0012003
10082548,0023001,0023001
10082549,1012023,1013023
10082550,1111111,1111111
10082551,1033013,1033013
10082553,1123102,1123102
10082554,1133102,1133102
10082555,2023001,2023001
10082559,0043003,0043003
10082560,1113113,1113113
10082561,1013023,1013023
10082563,1133102,1133102
10082565,1132022,1133002
10082567,1133034,1033024
10082568,1033002,1033002
10082569,0022003,0022003
10082570,1011001,1011001
10082571,0011002,0011002
10082572,1113123,1113123
10082574,2013032,2013032
10082577,0021002,0021002
10082578,0023003,0023003
10082579,1022023,1022023
10082580,0013003,0013003
10082581,2133121,1133013
10082582,1033013,1033021
10082586,2043022,1013022
10082587,2123021,2123021
10082589,1013024,1013024
10082591,0011002,0011002
10082592,1033022,1033022
10082593,1013022,1013022
10082594,0033003,0033003
10082596,1143022,1143022
10082597,1133013,1011023
10082599,1123122,1123122
10082600,2011123,2011123
10082601,1123122,1123122
10082605,1123011,1123011
10082606,1022013,1022013
10082607,2033102,2033102
10082608,0022002,0022002
10082612,1121112,1121112
10082613,2133131,2033131
10082614,1143002,1143002
10082615,2023131,2023131
10082616,1123113,1123113
10082619,1133123,1133123
10082624,1022121,1022121
10082625,0033002,0033002
10082626,1011013,1011013
10082627,1133121,1133121
10082629,1032011,0022001
10082630,1133113,1133113
10082632,1033032,2033032
10082633,1143004,1043004
10082635,1043102,1043102
10082637,1113031,2123033
10082638,1133111,1133111
10082639,0013004,0013004
10082640,2133012,2133113
10082641,1033023,1033023
10082642,1022023,1022023
10082643,1133122,1133122
10082644,1112123,1112123
10082648,2111122,2111122
10082653,1021124,1021124
10082654,1122123,1122123
10082655,2123112,2123112
10082656,1011013,1011013
10082658,0012003,0012003
10082660,1133113,1113013
10082661,1013012,1023102
10082662,1133102,1133102
10082663,1112122,1112122
10082664,0122001,0122001
10082666,1033024,1033024
10082667,1122021,1122021
10082669,1143122,1143122
10082670,1143104,1143104
10082671,1033022,1033022
10082673,0111002,0111002
10082675,1143013,1143013
10082677,1133102,1133102
10082678,0113003,0113003
10082680,1033023,1033023
10082681,0033003,0033003
10082684,1013023,1012023
10082685,0033002,0033002
10082686,1033102,1033102
10082687,2143102,2143102
10082688,1043004,1043004
10082689,1133114,1133114
10082690,1133024,1143024
10082692,1013023,1013023
10082693,0022002,0022002
10082694,1112101,1112122
10082695,1122112,1122112
10082696,1143123,1143123
10082697,1113123,1113123
10082698,2033102,2143112
10082699,1033123,1133123
10082700,0113002,2111034
10082702,1033123,1033123
10082708,1133121,1133121
10082709,2143113,2143113
10082711,1013103,1111113
10082712,1013121,1113121
10082713,1013023,1013023
10082715,1133111,1133111
10082716,1033122,1032112
10082720,1123122,1123122
10082724,2133033,2123133
10082728,0011002,0011002
10082729,1133013,1133013
10082734,0023002,0023011
10082735,1033101,1033102
10082737,0011004,0011004
10082740,1133113,1133113
10082741,1133112,1133112
10082744,0012001,0012001
10082745,1113123,1113123
10082746,0011002,0011002
10082747,2012102,2012102
10082748,0022001,0022001
10082749,2012113,2012113
10082752,1033022,1033022
10082753,2033023,2033023
10082754,1133102,1133102
10082758,1033023,1033023
10082760,1011114,1011114
10082761,1123123,1123123
10082763,1033023,1123123
10082766,1111021,1111021
10082767,1112113,1112113
10082768,0011003,0011003
10082769,1023022,1023112
10082770,1033013,1033013
10082772,0013001,0013001
10082773,1133124,1133124
10082774,1033004,1033004
10082777,0013001,0013001
10082778,0033001,0033001
10082781,0012013,0012013
10082782,0023003,0023003
10082784,2133123,2133123
10082788,2123123,2123123
10082789,0023001,0033001
10082790,0013002,0011001
10082791,0012002,0012002
10082792,1043023,1043023
10082793,1043002,1043002
10082794,1023021,2033031
10082795,1121021,1022021
10082796,1123001,1033021
10082797,1133104,1133104
10082798,1123012,1123012
10082802,1033123,1033123
10082803,1033022,1033022
10082805,1011124,1011124
10082806,0011002,0011002
10082810,0111122,1122122
10082812,1122021,1122021
10082813,1022101,2022012
10082815,1033013,1033013
10082818,1032023,1033023
10082819,1143023,1143023
10082820,1133102,1133102
10082821,1143113,1143113
10082823,1133102,1133102
10082825,1033003,1033003
10082829,1143122,1043123
10082830,2033032,2033032
10082831,1113103,1113103
10082832,1011014,1011014
10082833,1011012,1011012
10082834,1133122,1133122
10082835,1043002,1043002
10082836,0033002,0033002
10082837,1132002,1132002
10082838,1111121,1111122
10082840,1133113,1133113
10082841,0133002,0133002
10082843,1133002,1133002
10082844,1122102,1122102
10082845,1143124,1143124
10082846,1112121,1112121
10082847,1123113,1123113
10082849,1133121,1133121
10082851,1011021,1011021
10082852,1111121,1111121
10082853,2133133,2123133
10082854,1133121,1133121
10082856,1133123,1133123
10082857,0112001,0112001
10082860,1122124,1122124
10082861,1033002,2013033
10082863,1111121,1111121
10082864,1032023,1032023
10082865,1143113,1143113
10082867,2133102,2133102
10082871,1133022,2011023
10082873,2122021,2122021
10082875,2033134,1033114
10082876,1023021,1023021
10082877,1133123,1033012
10082879,0123001,0123001
10082881,1023021,1023021
10082882,0122113,0122113
10082885,1123123,1123123
10082887,1013021,1033111
10082888,1143112,1143112
10082892,1033102,2133102
10082893,1133103,2113023
10082894,1011023,1011023
10082896,0013002,1012001
10082897,1023012,0022002
10082898,0012002,1022021
10082899,2033012,2033012
10082900,2023013,2023013
10082902,1133103,1133103
10082903,1122024,1122024
10082906,0111002,0111002
10082907,1033112,1033112
10082909,0143004,0143004
10082910,0122002,0122002
10082916,1133121,1133121
10082920,0012003,0012003
10082921,1033123,1043111
10082925,1133102,1133102
10082926,1022013,1022013
10082927,1013002,1023001
10082928,1033023,1122023
10082934,1143122,1013123
10082935,0122101,1122121
10082936,1133113,1133113
10082937,1022124,1022124
10082938,2013033,2013033
10082939,1033102,1033102
10082940,1133023,1133023
10082941,1123013,1123013
10082942,1143112,1143112
10082943,1133123,1133123
10082946,0013003,0013003
10082950,0013002,0013002
10082951,0023023,0023023
10082952,1043113,1043113
10082953,2032123,2022122
10082954,2013131,1022121
10082955,0143002,0143002
10082956,1023011,1023011
10082959,1143104,1122102
10082961,1022014,1022014
10082962,1123114,1123114
10082963,1023012,1023012
10082964,1043004,1043004
10082966,1011111,1011111
10082967,2032031,2032031
10082969,0113001,0122001
10082970,1033022,1033022
10082971,1122123,1122123
10082972,1133102,1133102
10082973,1033023,1033023
10082974,0012002,0012002
10082976,1112012,1112012
10082977,1111111,1111111
10082979,1132111,1132111
10082981,1022123,1022123
10082984,1133121,1133121
10082986,1013101,1013101
10082988,0033002,0033002
10082990,1022023,1022023
10082992,0011003,0011003
10082994,1033103,1143103
10082996,2033033,2033033
10082997,1122112,1122112
10083000,1122122,1122122
10083001,1033023,1033023
10083002,1043023,1043023
10083003,1013121,1013121
10083005,1123122,1123122
10083006,1033123,1032123
10083007,1143014,1143014
10083009,2013123,2013031
10083010,0122002,0122002
10083012,0011001,0011001
10083013,1021022,1021022
10083014,1033123,1033123
10083017,0011001,0011001
10083018,0133002,0133002
10083019,1033123,1033123
10083020,1123113,1123113
10083022,0033001,0033001
10083024,1033123,1033123
10083026,0022002,0022002
10083029,0033002,0033002
10083030,1133122,1133122
10083032,1133122,1133122
10083033,1133102,1133102
10083034,1143114,1143114
10083035,1033102,1033102
10083036,1132122,1113122
10083037,2013031,2013031
10083043,0011002,0012002
10083044,1143101,1143101
10083046,0132024,0132024
10083047,1133102,1133102
10083048,1133102,1133102
10083049,2013014,2011014
10083051,0033003,0033003
10083052,1013123,1013123
10083053,1011021,1011021
10083054,1122121,1111111
10083055,1123021,1123021
10083056,1113123,1113123
10083057,2133112,1113114
10083060,1132122,1132122
10083061,1033013,1033013
10083062,1133113,1133113
10083064,2123112,2122111
10083065,1023113,1023113
10083066,1122112,1122112
10083068,1043122,1043122
10083069,1022003,1022003
10083070,2023031,2023031
10083071,1112124,1112124
10083072,2033112,2033112
10083074,0012002,0012002
10083075,2133032,2133033
10083076,1031121,1031121
10083078,1032014,1012023
10083080,0112013,0112013
10083081,1033002,1033012
10083082,2123022,2123022
10083083,1122112,1122112
10083084,0023002,0023002
10083085,1133123,1133123
10083086,1022003,1022003
10083088,1041022,1043123
10083089,0022011,1022011
10083090,2132023,1133121
10083091,1143113,1143113
10083092,1133013,1113112
10083093,1133123,1133123
10083096,1012011,1012011
10083097,1032122,1032122
10083098,0033002,0033002
10083099,1123124,1123124
10083101,0033002,0033002
10083102,2143124,2143124
10083103,2123123,1122123
10083104,1023021,1023021
10083105,1133022,1133023
10083106,1011023,1011023
10083109,0013002,0133112
10083110,1113123,1113123
10083111,1133111,1133111
10083113,0122001,0122001
10083114,1033123,1033123
10083116,2133111,2113113
10083117,0133003,0133003
10083119,1143113,1143113
10083122,0133004,0133004
10083123,2033112,2033112
10083125,1112123,1112123
10083127,1133102,1133102
10083131,1011112,1011112
10083134,1033013,1133113
10083135,0143001,0143001
10083136,1133022,1133022
10083138,1033021,1033021
10083139,1033123,2111132
10083140,1133122,1133122
10083141,0033002,0033002
10083142,1113123,1113123
10083144,0023012,0023012
10083145,1133023,1133023
10083146,0011002,0011002
10083147,0011002,0011002
10083148,1013002,0011002
10083149,2013003,1033002
10083153,0013002,0033002
10083154,1133113,1133113
10083155,1032102,0011002
10083160,2133123,2133123
10083162,1023122,1023122
10083163,1112113,1112113
10083164,1033113,1033113
10083167,1133123,1133123
10083168,0022002,0022002
10083170,1032022,1032022
10083171,0043003,0033003
10083172,0023022,0023022
10083173,1133022,1133022
10083174,0111002,0111002
10083175,1143121,1143121
10083176,1133112,1133112
10083178,1021124,1011024
10083179,1033013,1033011
10083180,0011002,0011002
10083181,1043121,1133121
10083185,1011022,1011022
10083186,2111013,2111013
10083187,0012002,0012002
10083189,0121002,0122001
10083190,1133114,1133114
10083192,0112002,0112002
10083195,0032002,0032002
10083196,1012023,1012023
10083197,1123124,1123124
10083198,1033024,1033024
10083199,0012003,0012003
10083200,1143024,1143024
10083201,1132113,1033111
10083202,2043003,2043003
10083203,1033113,1033113
10083206,0111002,0111002
10083207,1033022,1033022
10083208,2033102,2033102
10083210,0133021,0133021
10083212,1011022,1011022
10083213,1011021,1111023
10083214,1022022,1022022
10083215,0033002,0033002
10083217,1133123,1133123
10083218,1143113,1143113
10083219,1143122,1143122
10083220,1123113,1123113
10083224,0133002,0133002
10083226,1012021,1012021
10083227,1113111,1113111
10083228,1123131,1123121
10083229,1111121,1111121
10083230,2013023,2013023
10083231,2043033,2043033
10083232,1011122,1011112
10083233,1143122,1143122
10083235,1033021,1023021
10083237,1133102,1133102
10083240,1033101,1033101
10083241,1043023,1043002
10083244,1043113,1043113
10083248,0013003,0013003
10083249,2123032,2123032
10083250,1123124,1123124
10083251,1143121,1143121
10083252,1013114,1013114
10083253,1133123,1133123
10083254,1033123,1033123
10083255,2133101,2122131
10083257,1033012,1033012
10083259,2111121,2111021
10083260,0033001,0033001
10083261,1122122,1122122
10083263,1143124,1143124
10083264,2123112,2123112
10083265,1123123,1123123
10083266,1111122,1111122
10083270,1133022,1133022
10083271,2013002,2013002
10083272,2023031,2013033
10083273,1033011,1033021
10083276,1133124,1133124
10083277,1113013,1113023
10083278,1043121,1043121
10083279,0133003,2113032
10083281,0112002,0112002
10083283,2033134,2033134
10083285,1113121,1113121
10083286,1022112,1022112
