customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,age_average
10004481,1,1,9,5,1,0,3,1,0,0,3,3,0,0,2,503,40
10004482,1,1,1,5,2,0,1,15,1,1,1,3,1,2,3,635,55
10004484,1,1,10,5,0,0,1,1,1,1,1,3,1,2,1,667,53
10004485,1,0,9,7,1,0,3,10,1,1,3,2,1,2,1,612,25
10004486,1,0,12,6,2,0,1,0,1,0,3,3,1,0,2,702,70
10004487,1,0,21,7,0,0,1,2,0,0,3,3,0,1,2,569,64
10004488,1,0,12,5,1,0,3,3,1,1,3,3,0,1,3,592,33
10004490,1,0,2,5,0,0,1,1,1,0,1,1,1,2,1,689,45
10004492,1,0,9,6,0,0,2,3,0,0,1,2,0,0,2,613,38
10004495,1,0,6,6,3,0,3,5,2,0,3,2,0,3,1,626,22
10004498,1,1,8,6,0,0,3,10,1,0,3,3,0,1,2,616,50
10004499,1,1,7,4,0,0,1,3,1,0,2,2,0,2,1,642,45
10004504,3,1,8,5,2,1,1,15,1,0,1,3,0,2,3,689,43
10004505,1,0,3,5,3,0,2,5,2,1,3,3,1,3,3,668,22
10004507,1,1,24,3,1,0,3,15,0,0,3,3,0,0,2,591,63
10004508,2,1,7,5,1,1,1,4,2,1,3,3,1,2,1,624,40
10004509,1,0,12,7,0,0,1,11,0,0,1,1,0,1,2,611,59
10004513,2,0,9,6,0,1,2,3,0,0,1,2,0,0,1,584,30.5
10004514,1,0,6,6,3,0,4,2,2,0,1,3,0,3,3,691,18
10004518,2,0,14,5,1,1,3,1,1,0,3,3,1,1,2,618,75
10004522,2,1,4,5,2,1,3,5,1,1,3,2,0,2,2,603,75
10004523,2,0,12,5,4,0,3,5,1,0,3,3,1,2,2,624,35.5
10004524,1,0,11,7,3,0,4,4,1,1,3,3,1,0,1,714,21
10004525,1,1,15,5,3,0,3,15,1,1,1,3,1,1,4,612,67
10004526,1,0,10,5,0,0,4,5,0,0,3,3,0,0,2,675,22
10004527,1,1,3,7,0,0,3,1,1,1,3,3,1,2,3,634,28
10004528,1,0,1,7,2,0,3,4,1,1,3,2,1,0,2,673,22
10004530,1,1,6,7,0,0,1,3,2,1,1,2,0,3,2,682,38
10004531,1,0,11,5,4,0,2,1,1,0,2,2,0,2,2,640,33
10004532,1,1,3,4,2,0,1,9,1,0,1,2,0,2,3,605,71
10004533,1,1,6,6,1,0,3,11,1,1,3,3,1,2,3,630,75
10004534,2,1,5,6,0,1,2,1,1,1,2,3,1,1,1,631,65.5
10004537,2,1,6,6,0,1,2,10,1,1,2,3,1,2,3,584,34.5
10004538,1,0,14,4,4,0,3,3,2,1,1,3,0,0,2,667,23
10004539,1,0,2,5,1,0,3,12,1,0,2,3,1,1,3,681,27
10004541,1,1,10,6,2,0,1,8,2,0,1,3,0,3,2,636,31
10004542,1,0,13,5,0,0,3,4,1,0,3,3,0,2,2,585,23
10004545,2,1,13,7,2,1,3,15,1,0,3,3,1,1,4,602,61.5
10004546,2,1,5,5,1,1,3,8,1,1,3,3,1,1,4,589,68.5
10004547,1,1,14,4,1,0,4,10,1,0,4,3,0,1,2,598,65
10004551,1,1,12,4,4,0,1,7,1,1,1,1,1,1,3,706,52
10004552,1,1,3,4,2,0,2,9,1,0,2,3,0,2,3,654,61
10004554,1,1,23,6,2,0,3,7,0,0,1,2,0,0,1,591,75
10004555,1,1,9,6,0,0,1,9,1,1,1,1,1,1,2,655,71
10004557,1,1,9,5,2,0,3,7,1,1,3,3,1,1,4,632,59
10004558,1,1,19,4,0,0,3,10,0,0,1,2,0,0,3,563,75
10004559,1,1,6,6,1,0,4,1,1,1,3,2,1,2,2,640,26
10004560,1,0,5,6,0,0,4,3,1,1,2,2,1,1,1,648,23
10004567,1,1,13,4,4,0,1,6,0,0,1,1,0,0,1,560,48
10004568,1,0,5,4,1,0,3,2,1,1,3,2,0,2,3,649,53
10004569,1,0,3,4,0,1,1,5,1,0,1,2,0,2,2,685,42
10004573,1,1,10,6,1,0,2,6,2,0,2,3,0,2,3,595,26
10004574,2,0,2,3,0,1,2,8,1,1,2,2,0,2,1,647,51.5
10004575,1,1,17,5,4,0,2,6,0,1,2,2,0,0,2,560,60
10004578,1,0,10,5,1,0,3,10,2,1,3,3,1,1,4,634,75
10004580,1,0,15,5,0,0,3,4,2,1,1,1,0,0,1,616,44
10004582,1,0,17,5,4,0,4,9,0,0,4,3,0,0,2,688,25
10004583,1,0,3,5,2,0,3,4,1,1,1,2,0,2,3,649,40
10004584,2,0,1,6,3,1,4,8,1,0,3,3,1,0,4,726,24
10004587,1,0,10,7,0,0,1,4,1,1,1,1,1,2,2,684,43
10004588,1,0,19,3,3,0,3,5,0,0,3,3,0,0,2,601,75
10004590,1,1,13,4,0,0,3,2,1,1,3,3,1,0,1,651,54
10004593,2,1,9,6,1,1,3,10,1,0,3,3,1,2,4,606,70
10004594,1,0,1,5,2,0,3,5,1,1,3,3,1,0,1,654,72
10004595,1,0,12,4,1,0,2,15,1,0,2,1,0,1,2,573,52
10004597,1,1,7,6,0,0,3,0,1,1,3,3,1,2,3,746,75
10004598,1,0,15,5,4,0,3,9,0,0,1,1,0,0,2,619,49
10004599,1,1,9,6,0,1,1,6,1,1,1,3,1,2,2,688,56
10004600,2,1,1,6,3,1,4,11,1,1,2,3,1,2,3,646,25.5
10004601,2,0,10,6,1,1,3,13,1,0,3,3,1,1,2,584,36.5
10004602,2,0,15,7,3,0,4,2,0,0,4,3,0,0,3,675,56
10004603,2,1,9,7,2,0,3,15,1,1,3,3,1,0,3,660,52
10004604,1,1,11,5,4,0,NA,6.09394972975809,0,0,2,2,0,0,2,581,34
10004605,1,1,2,6,0,0,3,15,1,0,3,3,1,2,3,621,44
10004606,1,0,6,4,3,0,1,2,0,1,1,2,0,0,2,646,24
10004608,1,1,2,5,0,0,1,1,1,1,1,1,1,1,1,657,51
10004611,1,1,7,5,2,0,1,12,1,1,1,3,1,2,3,650,65
10004612,2,1,2,4,3,1,3,1,1,0,3,2,1,1,1,618,60.5
10004613,1,1,6,4,3,0,1,2,1,0,1,3,0,1,1,617,52
10004614,1,0,10,4,0,0,3,2,1,0,1,3,1,0,1,679,22
10004615,2,0,2,5,0,1,3,8,1,0,2,2,0,1,2,598,69
10004619,1,0,1,5,3,0,3,5,2,0,2,2,1,0,3,708,33
10004625,1,0,25,4,4,0,2,3,0,0,2,2,0,0,1,585,21
10004627,1,1,9,6,4,0,2,0,1,1,2,3,1,2,1,655,25
10004628,1,1,7,6,4,0,3,3,0,0,3,2,0,2,2,638,65
10004630,1,1,6,7,1,0,4,10,1,0,4,3,1,2,3,571,74
10004633,1,1,2,7,3,0,3,7,1,0,3,3,0,1,3,654,52
10004634,1,0,3,5,3,0,3,7,0,0,1,2,0,0,2,632,37
10004635,2,0,9,7,0,1,1,4,1,0,2,2,0,2,2,638,36
10004639,1,0,14,7,4,0,1,1,0,1,2,2,0,0,3,682,49
10004640,1,1,4,6,0,0,1,2,1,1,3,3,1,2,2,632,29
10004641,2,1,4,8,2,1,3,9,1,1,3,3,1,0,2,663,42
10004642,1,0,10,6,0,0,3,4,1,1,3,3,0,2,3,635,68
10004644,1,1,14,5,1,0,3,14,1,0,3,3,0,1,4,603,75
10004646,1,0,6,5,0,0,1,3,1,0,1,3,1,2,3,651,49
10004648,1,1,4,8,0,0,3,8,2,1,3,3,1,1,3,639,30
10004649,1,1,6,5,2,0,3,7,2,0,3,3,1,3,3,650,23
10004651,1,1,7,4,0,0,1,2,1,1,1,1,1,2,1,692,54
10004652,2,0,15,5,4,0,3,1,0,0,3,3,0,0,2,582,25
10004653,1,0,10,6,0,0,2,2,1,0,2,3,0,2,3,662,59
10004654,2,1,17,7,2,1,3,15,1,1,3,3,0,2,3,602,56.5
10004655,1,0,13,5,3,0,2,11,0,0,1,2,0,2,3,618,26
10004656,1,0,12,7,0,0,1,5,1,0,1,3,0,1,2,649,35
10004660,1,0,13,6,3,0,3,6,1,0,3,3,0,0,2,635,26
10004661,1,0,4,6,0,0,2,1,1,0,2,3,0,2,2,581,42
10004662,1,0,2,5,2,0,4,12,1,0,3,3,0,0,1,600,28
10004664,2,1,3,8,0,1,3,5,1,1,3,3,1,2,3,613,59
10004665,1,0,20,4,4,0,1,10,0,0,1,1,0,0,2,602,75
10004666,1,0,1,5,0,0,4,3,2,0,3,2,0,2,1,678,22
10004667,1,1,7,4,4,0,2,7,2,1,2,2,1,3,3,611,72
10004668,1,1,2,7,2,0,4,10,1,1,3,3,1,0,2,654,69
10004669,2,1,2,6,3,0,2,15,1,0,2,2,0,1,2,655,45.5
10004671,2,1,10,6,3,1,2,6,0,0,2,3,0,2,3,606,67
10004672,2,1,4,8,0,1,1,3,2,1,1,3,1,3,1,719,25.5
10004674,2,1,2,6,2,1,3,10,1,0,3,3,0,2,3,606,58
10004677,2,0,10,7,0,1,2,7,1,1,2,2,0,1,2,660,27.5
10004678,1,0,5,6,2,1,3,2,2,0,3,2,0,1,2,618,30
10004679,1,1,12,5,1,0,3,15,0,0,3,3,0,0,1,532,70
10004681,1,0,6,5,0,0,1,1,1,0,1,2,0,2,1,663,36
10004682,1,1,17,4,4,0,3,2,0,0,3,3,0,0,1,618,74
10004683,1,0,5,4,0,0,3,4,1,1,3,3,0,1,2,603,54
10004685,1,0,7,7,1,0,2,7,1,1,3,3,1,2,3,686,39
10004687,1,1,14,7,3,0,3,1,0,0,3,3,0,0,2,714,65
10004688,1,1,10,6,1,0,2,5,1,1,3,3,1,1,3,629,72
10004690,1,0,6,4,4,0,3,11,2,1,3,3,1,1,3,625,27
10004694,2,1,3,5,0,1,1,1,1,0,1,1,0,2,2,675,59.5
10004695,1,0,9,5,0,0,1,5,0,1,1,1,0,0,2,604,30
10004698,1,1,6,4,0,0,4,3,1,0,4,3,1,1,2,646,25
10004699,1,0,25,4,2,0,1,4,0,0,1,1,0,0,1,520,53
10004701,1,0,11,6,4,0,3,10,1,1,3,3,1,2,2,614,28
10004704,1,1,1,6,2,0,4,10,1,0,4,3,1,1,1,603,36
10004707,2,0,11,6,3,1,1,11,1,1,1,1,0,2,3,600,33
10004709,1,1,10,6,0,0,4,3,1,1,4,3,1,2,1,620,24
10004710,2,0,20,5,0,0,3,5,0,1,3,2,0,0,3,654,21
10004711,1,0,9,4,0,0,4,2,0,0,4,3,0,2,1,584,45
10004713,2,0,4,5,0,0,3,14,1,0,2,3,1,1,4,694,53
10004716,1,1,4,5,0,0,3,15,1,1,3,3,1,1,4,677,64
10004721,1,1,6,5,2,0,1,13,1,1,1,1,0,1,2,596,44
10004722,1,0,6,7,3,0,4,5,1,1,1,3,1,2,3,694,28
10004725,2,1,4,4,2,1,3,15,1,0,3,2,0,0,1,616,60.5
10004727,1,1,1,6,1,0,3,3,1,0,3,3,0,2,3,625,74
10004728,1,1,6,4,4,0,3,4,1,1,3,3,1,2,4,602,50
10004729,1,0,11,5,4,0,2,2,2,1,2,2,0,2,2,611,25
10004730,1,1,21,6,3,0,3,2,0,0,3,3,0,0,2,586,29
10004731,1,0,1,6,4,0,3,5,1,1,1,1,1,2,2,673,22
10004733,1,1,6,5,0,0,4,0,2,1,3,3,0,3,1,585,27
10004734,1,1,13,5,4,0,3,1,0,1,3,3,0,0,2,574,30
10004735,1,1,6,3,3,0,3,5,1,0,3,3,0,1,1,612,75
10004736,1,0,4,5,1,0,3,6,1,1,2,3,0,1,3,670,22
10004740,1,1,13,6,1,0,3,6,0,0,3,3,0,2,3,593,71
10004741,1,0,14,7,0,0,1,1,0,1,2,3,0,0,4,665,24
10004742,1,1,5,4,0,0,1,1,0,0,1,1,0,0,3,574,63
10004743,2,1,1,5,4,1,3,1,0,0,3,3,0,0,1,540,48
10004744,1,1,2,8,2,0,4,6,1,1,4,3,1,2,3,663,37
10004745,1,1,12,7,2,0,1,0,0,0,3,3,0,0,2,552,55
10004746,1,0,11,6,3,0,1,15,1,1,3,3,1,1,1,616,55
10004747,1,0,6,4,2,0,4,7,2,1,3,3,1,1,3,682,22
10004748,1,0,6,4,3,0,1,8,1,1,1,3,1,1,3,651,28
10004749,1,1,1,5,3,0,3,2,2,1,3,3,0,2,3,646,29
10004750,1,0,6,5,0,0,2,3,1,1,1,1,1,2,1,635,59
10004751,1,1,9,5,4,1,3,2,0,1,1,3,0,0,3,556,34
10004752,1,1,24,6,1,0,3,2,0,0,1,1,0,0,2,539,72
10004753,2,1,1,6,0,1,3,3,1,0,3,3,0,1,3,603,35
10004754,1,1,8,6,2,0,3,0,2,0,3,3,0,3,1,531,65
10004756,1,0,3,6,0,0,1,0,2,1,1,2,1,1,3,746,21
10004757,1,1,9,8,0,0,3,15,1,1,3,3,0,2,2,636,63
10004758,2,1,3,7,4,0,4,1,1,0,1,2,0,2,2,630,44
10004760,1,0,13,4,3,0,1,2,1,0,3,3,0,2,3,664,18
10004763,1,1,4,5,4,0,4,6,1,1,4,3,0,1,2,656,75
10004764,1,0,7,6,3,0,1,2,1,1,1,2,1,2,3,767,18
10004765,1,0,12,5,0,0,1,5,0,1,1,2,0,0,2,711,23
10004766,1,0,1,5,0,0,1,0,2,1,1,3,1,3,1,676,30
10004768,1,1,3,6,4,0,4,6,1,1,4,3,1,1,1,624,63
10004770,1,0,12,4,4,0,2,2,0,1,2,2,0,0,1,595,29
10004772,1,1,20,7,2,0,4,15,1,1,3,3,0,1,3,650,66
10004774,1,0,10,5,1,0,4,6,1,0,4,3,0,1,2,613,22
10004776,1,1,9,7,1,0,3,4,2,1,3,3,1,0,4,645,33
10004777,2,0,6,5,2,1,2,13,1,0,3,3,0,0,2,637,52
10004779,1,0,1,4,0,0,3,8,1,1,3,3,0,2,1,697,46
10004781,1,1,6,6,0,0,3,10,1,0,3,3,0,1,2,632,49
10004784,1,0,12,4,0,0,1,2,0,0,1,1,0,0,2,581,55
10004787,1,0,11,4,0,0,3,6,0,0,2,3,0,1,2,627,22
10004790,2,0,2,6,0,1,1,6,1,1,3,3,0,2,1,602,23
10004791,1,1,1,4,2,0,1,15,1,1,3,3,1,1,3,578,55
10004793,1,0,5,5,3,0,2,2,1,1,2,3,1,1,2,636,38
10004794,2,1,24,3,2,1,2,2,0,0,2,2,0,0,2,522,41
10004795,1,0,8,5,2,0,3,7,1,0,2,3,1,1,3,710,26
10004800,1,0,10,5,0,0,2,2,1,1,2,2,0,1,1,644,45
10004801,1,1,19,5,0,0,1,5,0,1,1,2,0,0,2,606,57
10004803,1,1,19,5,3,0,1,15,1,0,1,1,0,1,1,614,30
10004806,1,1,10,5,0,0,3,15,1,1,3,3,1,1,2,614,42
10004807,1,0,10,7,0,0,3,1,1,1,3,3,1,2,2,651,21
10004808,1,0,6,6,2,0,1,6,1,0,1,2,0,0,2,698,30
10004809,1,1,4,5,4,0,4,10,1,1,3,3,1,2,2,623,26
10004810,1,1,3,5,3,0,3,5,2,0,3,3,1,0,3,731,75
10004811,2,1,11,7,4,1,2,12,1,1,2,2,1,1,2,600,71
10004813,2,1,4,6,2,1,2,15,1,1,2,2,1,1,3,624,73.5
10004814,1,0,11,4,4,0,1,1,0,0,1,2,0,0,1,615,35
10004815,1,1,12,6,0,0,3,1,1,1,2,3,1,1,3,640,23
10004816,1,1,18,4,2,0,4,6,0,0,4,3,0,0,2,560,62
10004818,1,1,9,5,1,0,3,4,0,1,3,3,1,1,2,616,75
10004819,1,1,5,5,0,1,3,1,1,1,1,1,1,2,1,695,48.5
10004821,1,1,9,6,4,0,3,3,1,0,3,3,1,1,1,581,26
10004823,2,1,1,5,3,0,3,14,1,1,2,2,1,1,3,691,31
10004824,2,0,12,5,3,0,3,7,0,0,1,1,0,0,1,639,28
10004825,1,1,2,5,0,0,2,1,1,1,2,3,1,2,3,630,22
10004828,1,0,4,4,0,0,3,2,2,0,2,3,0,3,2,695,20
10004829,1,0,7,7,1,0,4,15,1,1,3,3,1,1,3,637,33
10004830,1,0,3,5,2,0,1,6,1,0,1,3,1,2,3,674,56
10004831,1,1,8,4,0,0,1,9,1,1,1,1,0,2,2,679,59
10004837,1,1,2,5,0,0,1,15,2,0,1,1,0,3,1,604,62
10004838,1,1,7,7,4,0,2,6,1,1,2,2,0,2,2,639,65
10004840,1,0,1,4,3,0,3,2,1,0,3,3,0,1,3,723,21
10004842,2,1,7,7,0,1,4,6,2,1,3,3,1,3,2,624,37
10004844,1,1,5,5,1,0,4,15,1,1,4,3,1,0,2,595,59
10004846,1,1,10,5,0,0,3,6,1,0,3,3,0,2,1,571,26
10004847,1,1,8,5,0,1,3,1,2,1,3,3,1,3,3,640,51
10004850,1,0,6,5,0,0,3,2,1,0,3,3,1,1,2,653,61
10004851,1,0,14,7,0,0,1,1,0,0,1,1,0,0,2,598,41
10004852,1,1,12,8,0,0,3,15,0,0,3,3,0,0,1,640,56
10004856,2,1,14,5,3,0,2,11,0,0,2,2,0,0,1,685,48
10004858,1,0,13,3,0,0,3,3,0,0,3,2,0,0,4,607,22
10004859,1,1,14,7,1,0,3,3,1,0,3,3,0,2,3,605,69
10004861,1,0,7,6,0,0,3,9,1,0,3,3,1,2,1,669,31
10004863,1,0,15,5,0,0,2,4,0,1,2,3,0,0,2,609,28
10004864,1,0,7,5,0,0,3,7,1,0,2,3,0,0,2,661,24
10004865,1,1,4,6,2,0,3,6,1,1,3,3,1,2,1,605,54
10004866,1,1,6,7,2,0,4,2,1,1,4,3,1,1,3,620,50
10004867,1,0,12,7,0,0,2,6,1,0,1,2,0,2,2,617,69
10004868,1,1,11,6,2,0,4,6,1,0,3,3,0,2,3,659,73
10004871,1,1,9,7,4,0,4,0,0,0,3,3,0,0,3,580,52
10004873,1,0,1,5,4,0,3,7,1,0,3,3,0,2,2,592,46
10004877,1,0,5,4,1,0,3,10,1,1,2,2,1,2,4,653,48
10004880,1,0,7,5,0,0,3,4,1,1,1,3,1,2,3,629,27
10004881,2,0,12,5,0,1,3,0,0,0,1,3,0,0,3,549,58
10004882,1,0,6,4,0,0,3,8,2,0,3,3,0,2,2,652,22
10004883,1,0,3,5,4,0,3,5,1,1,3,3,1,2,3,649,24
10004884,1,1,4,4,3,0,3,1,2,0,2,3,0,2,3,682,21
10004890,1,0,4,5,0,0,NA,6.09394972975809,1,1,1,3,1,2,3,649,59
10004893,1,1,4,5,2,0,3,15,1,0,3,3,1,0,1,639,68
10004894,1,0,15,5,3,0,1,7,0,0,3,3,0,0,2,588,25
10004896,1,0,13,4,1,0,3,11,0,0,2,3,0,3,3,606,25
10004898,1,1,13,5,0,0,3,11,0,0,1,1,0,0,3,585,26
10004899,1,1,7,5,0,0,2,3,1,0,2,2,1,2,4,716,71
10004900,2,0,24,3,0,0,2,10,0,1,2,2,0,0,3,561,51
10004902,1,0,3,6,0,0,3,2,1,0,3,3,0,2,2,583,22
10004903,1,1,7,7,1,0,3,4,2,1,3,2,0,0,2,671,75
10004904,1,1,19,5,0,0,2,7,0,0,1,1,0,0,2,575,23
10004905,1,1,9,7,3,0,3,3,1,1,3,3,1,2,3,604,51
10004906,1,0,11,6,0,0,1,2,0,0,2,3,0,0,3,597,27
10004909,1,0,5,6,2,0,4,8,1,1,4,3,1,0,4,656,27
10004910,1,1,10,6,4,0,2,6,1,0,2,3,1,1,4,644,66
10004911,1,0,8,7,3,0,3,6,1,0,3,2,0,0,3,650,47
10004914,1,0,22,5,0,0,2,3,0,0,2,2,0,0,1,630,30
10004916,1,0,9,5,3,0,3,4,1,0,3,3,1,0,1,642,25
10004918,1,0,5,6,3,0,2,4,2,0,2,3,1,3,3,675,32
10004919,1,0,20,5,3,0,4,9,1,1,3,2,0,2,3,638,75
10004922,1,0,14,5,0,0,3,10,0,1,3,3,0,0,3,631,45.5
10004923,1,0,6,6,0,0,3,10,1,1,2,2,1,1,3,646,39
10004924,1,1,13,6,4,0,3,15,0,1,1,2,0,0,2,565,63
10004925,1,1,6,8,4,1,3,5,1,0,3,3,1,2,2,665,47.5
10004926,2,1,2,7,0,1,3,15,1,1,3,3,1,1,3,631,36.5
10004927,1,1,2,6,0,0,1,3,1,1,1,1,0,2,2,733,22
10004928,2,1,6,5,0,1,2,15,1,1,2,2,0,2,1,639,39.5
10004932,1,1,12,5,0,0,1,7,0,0,1,2,0,0,2,618,59
10004938,1,0,1,6,2,0,3,3,1,0,2,2,1,1,2,683,26
10004939,1,1,3,5,0,0,3,2,1,1,3,3,1,1,1,617,57
10004943,1,0,11,6,0,0,1,9,1,0,1,1,1,2,1,713,27
10004944,1,1,8,4,3,0,3,8,1,0,3,3,0,0,3,601,42
10004945,2,1,8,5,0,1,3,10,1,0,2,2,0,2,2,680,22.5
10004946,1,0,15,5,0,0,1,2,0,0,1,3,0,0,2,665,23
10004947,1,1,7,6,0,0,3,3,2,1,1,3,0,3,1,606,48
10004948,1,0,1,5,0,0,3,1,1,0,3,3,1,2,1,689,27
10004949,1,0,18,3,0,0,1,5,0,0,1,3,0,0,1,621,26
10004950,1,0,9,5,0,0,4,2,2,0,3,3,0,0,1,664,21
10004955,1,1,10,6,4,0,3,9,1,1,1,1,1,2,1,611,65
10004956,1,1,8,6,3,0,1,0,2,1,1,1,1,3,1,758,26
10004957,1,0,3,4,0,0,3,1,1,1,3,3,1,1,2,630,23
10004960,1,1,4,6,2,1,3,11,1,0,3,3,1,2,2,563,65.5
10004961,1,0,5,5,3,0,4,1,1,1,4,3,1,0,3,679,21
10004963,1,0,10,5,0,0,3,4,1,0,3,2,0,2,2,651,21.5
10004964,1,1,0,6,0,0,1,6,1,0,1,3,1,2,1,659,38
10004965,1,0,1,5,0,0,3,6,1,0,3,3,0,2,1,608,22
10004967,1,1,8,5,0,0,1,2,2,1,1,3,1,3,2,670,30
10004969,1,0,6,6,4,0,1,3,1,1,2,1,1,2,1,704,32
10004970,1,0,3,8,0,0,3,6,2,1,2,3,1,1,3,687,21
10004972,1,0,2,7,3,0,3,1,1,1,3,3,1,2,3,671,71
10004973,1,0,11,5,0,0,3,4,0,0,3,3,0,0,4,637,20
10004974,1,0,14,6,0,0,3,9,0,1,3,3,0,0,2,594,52
10004976,1,1,3,7,0,0,3,4,1,1,1,2,0,2,3,627,49
10004977,1,0,1,5,0,0,3,12,2,0,3,3,0,2,3,641,58
10004978,1,1,9,6,2,0,3,15,1,1,3,3,1,1,4,628,69
10004979,2,1,2,4,1,1,4,11,1,0,3,3,0,2,3,600,26
10004981,2,1,6,7,4,1,4,5,1,1,4,3,1,0,4,643,43.5
10004983,1,0,11,5,3,0,1,1,0,1,1,1,0,0,3,601,24
10004984,1,1,10,8,0,0,3,15,1,1,1,1,0,2,2,718,40
10004985,2,1,11,4,4,1,3,15,1,1,3,3,1,1,2,617,66
10004986,1,1,3,5,4,0,3,0,1,1,3,3,1,2,3,616,38
10004988,1,0,14,6,0,0,2,5,0,0,1,3,0,0,1,678,23
10004989,1,1,8,4,2,0,3,8,2,0,1,3,1,0,2,674,31
10004990,1,1,16,4,0,0,2,6,0,0,2,3,0,0,3,544,24
10004991,1,1,8,6,4,0,3,6,1,0,3,3,0,2,1,586,29
10004992,1,0,2,5,1,0,3,10,1,1,3,3,1,0,1,627,31
10004994,1,0,18,5,0,0,2,3,0,0,2,2,0,0,3,607,28
10004995,2,0,16,5,0,1,4,9,1,1,1,2,0,1,3,618,35
10004996,2,1,6,3,2,0,1,7,2,1,1,1,0,1,4,654,43.5
10004997,1,1,5,8,0,0,2,4,1,1,2,3,0,2,2,667,28
10004999,1,0,1,5,4,0,4,3,1,0,4,3,0,2,3,626,37
10005000,1,1,7,6,0,0,1,1,1,1,1,2,1,2,2,681,22
10005001,1,1,4,5,1,0,3,8,1,1,3,2,1,2,3,594,64
10005002,1,0,6,5,2,0,2,1,1,1,2,3,0,2,2,601,24
10005004,1,1,3,6,4,0,2,15,1,0,2,2,0,1,3,666,39
10005005,1,0,15,5,3,0,3,4,1,1,3,3,0,2,4,656,19
10005006,2,1,2,6,1,1,3,7,1,1,3,2,1,0,2,666,68
10005007,1,0,14,6,0,0,1,2,0,0,1,1,0,0,1,654,25
10005009,1,1,7,6,3,0,3,15,1,0,3,3,0,2,2,557,32
10005011,1,1,9,6,3,0,3,4,1,1,3,2,1,2,2,598,55
10005013,1,1,7,4,0,0,4,6,1,0,3,3,1,1,3,646,25
10005014,1,0,0,7,2,0,3,6,1,1,3,3,1,2,3,701,26
10005016,1,1,16,7,4,0,1,7,0,1,1,2,0,0,3,597,75
10005019,1,1,1,5,0,0,1,0,1,0,1,1,0,2,1,679,49
10005021,2,1,3,6,1,1,3,13,2,0,3,3,0,3,3,642,63
10005022,1,0,4,4,0,0,1,5,1,1,1,1,1,2,1,665,25
10005023,1,1,12,7,2,0,3,7,1,0,1,3,1,2,3,658,25
10005024,2,1,1,7,3,1,3,15,2,1,3,2,1,0,2,696,64.5
10005025,1,0,9,7,1,0,4,9,1,1,3,3,1,2,3,658,24
10005027,1,0,9,5,2,0,3,5,1,0,3,3,1,1,1,641,75
10005030,1,0,1,5,3,0,1,3,1,1,1,1,1,2,2,757,52
10005031,1,1,7,4,1,0,4,7,2,1,4,3,1,1,2,597,75
10005034,2,1,4,7,1,1,3,10,1,1,3,3,1,1,4,629,73.5
10005035,1,0,3,5,3,0,2,0,2,1,2,2,1,3,1,661,49
10005037,2,1,6,6,3,1,3,3,1,1,4,3,1,2,4,601,40.5
10005038,2,1,9,5,4,1,3,15,1,0,3,3,1,1,4,636,42.5
10005039,1,1,9,7,0,0,3,7,1,0,1,1,0,2,2,661,34.5
10005040,1,1,9,4,1,0,2,12,1,0,2,2,0,2,2,613,34
10005041,2,1,4,8,1,1,4,15,1,0,4,3,0,0,2,688,60
10005042,3,1,9,5,0,1,2,8,1,0,2,3,0,1,3,655,28
10005044,1,0,1,4,3,0,3,1,2,0,2,2,0,1,2,647,53
10005045,1,1,17,5,0,0,3,10,0,0,3,3,0,0,2,566,25
10005046,1,0,13,3,3,0,1,1,1,0,2,2,1,1,1,656,40
10005047,1,1,5,7,4,0,4,2,2,1,4,2,1,2,1,605,30
10005048,1,1,11,7,0,0,1,2,0,1,1,3,0,0,2,550,56
10005049,1,1,12,5,1,0,4,6,1,1,4,3,1,2,3,614,64
10005050,2,0,6,6,0,1,1,1,1,1,1,1,1,2,2,641,39.5
10005051,1,1,6,6,1,0,4,4,1,1,4,3,1,0,4,637,41
10005052,1,0,13,5,4,0,1,1,0,0,2,2,0,0,1,614,28
10005054,1,1,9,4,1,0,3,8,1,0,2,3,1,1,3,580,56
10005055,1,1,14,5,2,0,1,4,1,0,1,3,0,2,1,614,75
10005056,1,0,9,4,3,0,3,9,1,1,2,3,1,0,2,585,25
10005057,2,1,3,6,4,1,3,0,1,0,2,2,1,1,2,602,41
10005059,1,0,4,5,4,0,4,7,2,1,4,3,1,3,2,639,23
10005060,1,0,7,5,3,0,3,2,1,1,2,3,0,2,2,648,20
10005061,1,1,5,6,1,0,4,4,1,1,3,3,1,1,3,590,42
10005063,1,1,12,4,4,0,3,7,1,1,3,3,1,2,4,617,39
10005066,1,0,1,5,0,0,1,3,1,0,1,1,0,2,2,675,26
10005067,1,0,3,7,4,0,3,7,1,0,3,3,1,2,3,609,29
10005068,1,0,3,7,3,0,3,15,1,0,3,3,0,1,3,665,75
10005069,1,0,17,3,2,0,1,2,0,0,1,1,0,0,1,601,62
10005071,1,0,23,3,0,0,2,1,0,0,1,1,0,0,2,609,32
10005073,2,1,16,5,0,1,1,6,0,1,1,1,0,0,3,550,50.5
10005074,1,1,2,5,0,0,3,3,2,0,1,1,0,3,2,673,23
10005075,1,0,18,4,1,0,3,9,1,1,3,3,1,0,2,662,72
10005076,1,0,8,8,0,0,1,1,1,0,1,1,1,0,1,697,43
10005077,1,1,11,8,1,0,1,14,1,1,4,3,1,1,3,628,44
